ADX,DI_minus,DI_plus,date
23.0527587752,8.40815031713,3.79984177439,2015-01-26
31.5909538939,30.1289974489,3.23608442257,2015-01-27
38.7547218308,25.7251477352,2.76307733091,2015-01-28
44.9418087544,23.37259482,2.36432527062,2015-01-29
50.5084898163,23.2117230508,2.02682504394,2015-01-30
55.4008431452,21.6245119399,1.74020012382,2015-02-02
57.6653772932,18.5909841841,3.08395578225,2015-02-03
59.5988037198,16.0010021632,2.65431795619,2015-02-04
60.0447680893,13.7850929048,3.1479244026,2015-02-05
61.052673546,13.9171740017,2.71421663291,2015-02-06
62.7582612881,15.3243387118,2.34191721739,2015-02-09
60.993285069,13.2303801766,4.42878268675,2015-02-10
59.2160756938,11.4285087201,4.02126908408,2015-02-11
55.1441000488,9.87647436812,5.40842229713,2015-02-12
49.9380079256,8.53851741515,6.09300627823,2015-02-13
43.2102557959,7.38427743817,7.35931607875,2015-02-17
37.8699631476,6.84624110298,6.36631509249,2015-02-18
34.1584466325,6.7764008882,5.50867123006,2015-02-19
29.871568377,5.86477233558,5.60186186258,2015-02-20
28.4150244818,7.12873925464,4.84914460934,2015-02-23
27.5007608288,6.51208821689,4.19824350681,2015-02-24
26.7099280475,5.63875321565,3.63521781119,2015-02-25
28.1514890757,6.92051631824,3.14807765176,2015-02-26
30.6014217698,7.45576184904,2.72650056777,2015-02-27
28.7011450093,6.45789927751,4.63785562979,2015-03-02
25.0624987244,5.59402418558,5.42863574533,2015-03-03
23.2452006478,5.92151008511,4.70276271856,2015-03-04
22.5233887145,5.84409140906,4.07418546855,2015-03-05
25.0375864057,8.50493826411,3.52980317811,2015-03-06
29.3314366815,11.2268298747,3.05829382912,2015-03-09
35.2765195007,17.6155323212,2.64986900513,2015-03-10
37.7195510788,15.2635390685,4.61423918624,2015-03-11
42.7253890887,28.2696384866,3.99826835584,2015-03-12
47.2247066759,25.9403418272,3.46461107459,2015-03-13
50.3629854405,22.4785102739,3.85208913171,2015-03-16
53.3711795754,21.3033741089,3.33807584596,2015-03-17
53.5092960565,18.4610005252,5.45122882664,2015-03-18
53.6289737279,15.9980891552,4.72397174004,2015-03-19
51.1794004693,13.8639257039,6.63475551408,2015-03-20
48.1324577356,12.0145875173,6.70885197532,2015-03-23
47.0134686582,13.483413566,5.81399669989,2015-03-24
48.168412488,17.6948015229,5.03854052937,2015-03-25
49.9902596778,18.5119139321,4.36654240076,2015-03-26
45.7434698174,16.043045093,11.1146666024,2015-03-27
