Date,MA,Price,lower,upper
"Sep 15, 2017",998.3485,986.79,951.040038503,1045.6569615
"Sep 18, 2017",997.208,974.19,949.591373138,1044.82462686
"Sep 19, 2017",996.3705,969.86,948.411588148,1044.32941185
"Sep 20, 2017",995.8855,973.21,947.734637027,1044.03636297
"Sep 21, 2017",995.803,964.65,947.597395925,1044.00860407
"Sep 22, 2017",994.763,955.1,945.885711215,1043.64028878
"Sep 25, 2017",993.107,939.79,942.907173926,1043.30682607
"Sep 26, 2017",991.4155,938.6,939.928823392,1042.90217661
"Sep 27, 2017",983.9115,950.87,938.671432724,1029.15156728
"Sep 28, 2017",976.189,956.4,941.901231903,1010.4767681
