Date,MA,Price,lower,upper
2015-05-27,43.2195,43.380001,42.0996760275,44.3393239725
2015-05-28,43.20900005,43.07,42.0887887447,44.3292113553
2015-05-29,43.2275,42.939999,42.1153709479,44.3396290521
2015-06-01,43.2695,43.349998,42.1701052818,44.3688947182
2015-06-02,43.32500005,43.150002,42.2635781375,44.3864219625
2015-06-03,43.42050005,43.209999,42.4708213221,44.3701787779
2015-06-04,43.4815001,42.880001,42.6153451754,44.3476550246
2015-06-05,43.4285002,42.810001,42.5549694765,44.3020309235
2015-06-08,43.3245001,42.009998,42.4109670896,44.2380331104
2015-06-09,43.22600025,41.630001,42.2403748178,44.2116256822
2015-06-10,43.1370003,42.060001,42.1296109931,44.1443896069
2015-06-11,42.96400015,40.939999,41.8900283902,44.0379719098
2015-06-12,42.74300005,40.529999,41.6447183103,43.8412817897
2015-06-15,42.5290001,40.470001,41.4253986005,43.6326015995
2015-06-16,42.343,40.639999,41.2508117272,43.4351882728
2015-06-17,42.34199995,40.959999,41.2484896198,43.4355102802
2015-06-18,42.2479999,40.91,41.1149385895,43.3810612105
2015-06-19,42.0894998,40.509998,40.9456302957,43.2333693043
2015-06-22,41.9514997,40.73,40.8190532528,43.0839461472
2015-06-23,41.8414999,40.650002,40.6941720639,42.9888277361
2015-06-24,41.7194998,40.939999,40.6154665278,42.8235330722
2015-06-25,41.6194998,41.07,40.5543361344,42.6846634656
2015-06-26,41.4754999,40.060001,40.4035980486,42.5474017514
2015-06-29,41.2535,38.91,40.1316391047,42.3753608953
2015-06-30,41.06049995,39.290001,39.9501066199,42.1708932801
2015-07-01,40.8665001,39.330002,39.8139830229,41.9190171771
2015-07-02,40.6915001,39.380001,39.7023206034,41.6806795966
2015-07-06,40.4815001,38.610001,39.5203155815,41.4426846185
2015-07-07,40.2925002,38.23,39.2775548937,41.3074455063
2015-07-08,40.07250015,37.23,38.8983450413,41.2466552587
2015-07-09,39.85000015,37.610001,38.6509263495,41.0490739505
2015-07-10,39.6990001,37.919998,38.4550976647,40.9429025353
2015-07-13,39.61050005,38.759998,38.3658675171,40.8551325829
2015-07-14,39.51850005,38.630001,38.2727398889,40.7642602111
2015-07-15,39.40550015,38.380001,38.1643315613,40.6466687387
2015-07-16,39.3030002,38.91,38.1133868445,40.4926135555
2015-07-17,39.2415002,39.68,38.1089099162,40.3740904838
2015-07-20,39.19300035,39.540001,38.0974249036,40.2885757964
2015-07-21,39.14300035,39.73,38.0996901746,40.1863105254
2015-07-22,39.07250035,39.240002,38.0905480341,40.0544526659
2015-07-23,38.98600035,39.209999,38.1063447255,39.8656559745
2015-07-24,38.87500025,38.849998,38.1447836999,39.6052168001
2015-07-27,38.7640002,37.84,38.0549724555,39.4730279445
2015-07-28,38.70450025,37.720001,37.9593580871,39.4496424129
2015-07-29,38.6235001,37.669998,37.8575928875,39.3894073125
2015-07-30,38.5279999,37.419998,37.7361822073,39.3198175927
2015-07-31,38.39249975,36.669998,37.525818564,39.259180936
2015-08-03,38.29649965,36.689999,37.3523076838,39.2406916162
2015-08-04,38.2409996,37.119999,37.2607580246,39.2212411754
2015-08-05,38.2419996,37.25,37.2628340747,39.2211651253
2015-08-06,38.1844995,36.459999,37.1350255448,39.2339734552
2015-08-07,38.1219995,36.669998,37.0200360652,39.2239629348
2015-08-10,38.0414997,37.150002,36.9298324477,39.1531669523
2015-08-11,37.9114996,36.029999,36.7229117983,39.1000874017
2015-08-12,37.71699965,34.490002,36.3107611822,39.1232381178
2015-08-13,37.56799965,35.93,36.1371602966,38.9988390034
2015-08-14,37.39599975,36.240002,36.026980185,38.765019315
2015-08-17,37.2239996,36.099998,35.9241762322,38.5238229678
2015-08-18,37.02199955,35.689999,35.8220365156,38.2219625844
2015-08-19,36.8194994,35.189999,35.6729971832,37.9660016168
2015-08-20,36.56399935,34.099998,35.4089082544,37.7190904456
2015-08-21,36.26799945,32.93,34.9788072105,37.5571916895
2015-08-24,35.9414994,31.309999,34.2942232902,37.5887755098
2015-08-25,35.64249935,31.74,33.8034726949,37.4815260051
2015-08-26,35.38499945,32.52,33.48525585,37.28474305
2015-08-27,35.1984995,33.689999,33.3261571453,37.0708418547
2015-08-28,35.02199955,33.139999,33.1294000595,36.9145990405
2015-08-31,34.7994997,32.240002,32.8525197399,36.7464796601
2015-09-01,34.52349975,31.6,32.5320383689,36.5149611311
2015-09-02,34.24949975,31.77,32.2760058209,36.2229936791
2015-09-03,34.05349985,32.540001,32.116781963,35.990217737
2015-09-04,33.79899995,31.58,31.8899717837,35.7080281163
2015-09-08,33.48649985,30.9,31.6445151941,35.3284845059
2015-09-09,33.2609999,31.52,31.4714693652,35.0505304348
2015-09-10,33.0939998,31.15,31.2696893331,34.9183102669
2015-09-11,32.8689998,31.43,31.1377458718,34.6002537282
2015-09-14,32.5729997,30.32,30.9454573798,34.2005420202
2015-09-15,32.31999985,31.040001,30.8880491084,33.7519505916
2015-09-16,32.1054999,31.4,30.9018109106,33.3091888894
2015-09-17,31.89249995,30.93,30.9060453141,32.8789545859
2015-09-18,31.72450005,30.74,30.8545487086,32.5944513914
2015-09-21,31.63650005,31.17,30.8068250481,32.4661750519
2015-09-22,31.5910001,30.4,30.7186235488,32.4633766512
2015-09-23,31.4910001,29.74,30.5268048671,32.4551953329
2015-09-24,31.3320001,29.34,30.2875632804,32.3764369196
2015-09-25,31.1040001,29.129999,30.104655916,32.103344284
2015-09-28,30.82700015,27.6,29.6668451491,31.9871551509
2015-09-29,30.62800005,28.26,29.3846148651,31.8713852349
2015-09-30,30.49350005,28.91,29.2157746262,31.7712254738
2015-10-01,30.35050005,28.91,29.0631506066,31.6378494934
2015-10-02,30.25899995,30.709999,29.0745395373,31.4434603627
2015-10-05,30.22249995,30.85,29.0700750958,31.3749248042
2015-10-06,30.2254999,30.959999,29.0711421067,31.3798576933
2015-10-07,30.24299995,31.870001,29.0655623954,31.4204375046
2015-10-08,30.3039999,32.369999,29.0481110201,31.5598887799
2015-10-09,30.3584999,32.52,29.0296449138,31.6873548862
