ADX,DI_minus,DI_plus,date
14.981886755,20.5391155047,24.2240055408,2016-05-02
14.0818925982,17.8005477491,20.9941157011,2016-05-03
12.4560952923,18.8953269298,18.1948834237,2016-05-04
12.4478990342,16.3759368619,21.0097523487,2016-05-05
13.5731723654,14.1924687412,21.6866976351,2016-05-06
16.2981158817,12.3001321604,24.9787391724,2016-05-09
19.1619045929,10.6601089692,23.6038003911,2016-05-10
22.7689169667,9.2387569232,25.1152708311,2016-05-11
23.8056565537,11.5807953643,21.7665595115,2016-05-12
24.7041635376,10.0366859021,18.8643451606,2016-05-13
23.1719892414,21.327219875,16.34909432,2016-05-16
22.2228748683,19.588564361,14.1692114576,2016-05-17
22.7670029066,21.0459858523,12.2799805444,2016-05-18
25.0216738717,24.6428991843,10.642647763,2016-05-19
24.0715869254,21.3571757414,14.8733501485,2016-05-20
25.4958000207,26.6219864279,12.8902349376,2016-05-23
26.2278142742,23.0723853556,12.1564215946,2016-05-24
22.8153168415,19.9960651435,20.2512741407,2016-05-25
22.2719059284,17.3299214985,25.3229594075,2016-05-26
22.2040704071,15.0192640775,23.3750785293,2016-05-27
19.6674226198,19.0099717555,20.2583999645,2016-05-31
17.7950107369,19.6499389904,17.5572788969,2016-06-01
16.2038957877,17.0299462236,19.1507319301,2016-06-02
14.9590273676,19.0449939606,16.5973002448,2016-06-03
14.2380451437,16.5056607763,19.9917722489,2016-06-06
13.2778418205,19.9490857829,17.3262020187,2016-06-07
13.8143701848,21.2992400133,15.0160413012,2016-06-08
13.7513367538,18.4593408671,14.1135850243,2016-06-09
16.3477956589,24.4038906137,12.2317734134,2016-06-10
21.0227764555,33.0332200605,10.6008700855,2016-06-13
25.0744263323,28.6287902368,9.18742058601,2016-06-14
26.0214696168,24.811617843,12.7313296585,2016-06-15
28.8146131602,30.5797136323,11.0338188977,2016-06-16
31.7294186787,29.2118914218,9.56264293982,2016-06-17
33.1469146248,25.3169723249,10.2504046532,2016-06-20
32.4147960097,21.9413758342,12.4344020136,2016-06-21
32.9839807358,23.2636580056,10.7764816682,2016-06-22
31.7896214172,20.1618368135,12.350362705,2016-06-23
33.059582746,25.7742448944,10.7036476203,2016-06-24
35.9818230297,31.9307447896,9.27649456114,2016-06-27
36.3575289449,27.6733120396,12.201887293,2016-06-28
31.6518301522,23.9835370172,23.4781700756,2016-06-29
29.5321336156,20.7857320187,28.5596571519,2016-06-30
27.6950632942,18.0143010357,24.7517028001,2016-07-01
24.9457533997,24.7180824785,21.4514757113,2016-07-05
23.3073504352,21.4223381058,27.6314326066,2016-07-06
22.2819101966,18.5660263267,25.4379247978,2016-07-07
22.5291449086,16.090556126,26.3290165108,2016-07-08
25.0662402018,13.9451486247,33.7773652565,2016-07-11
27.3085093366,12.0857954613,29.5056467579,2016-07-12
26.2126340843,17.3735728834,25.5715604989,2016-07-13
25.2628755341,15.0570964864,22.1620190805,2016-07-14
25.8924752036,13.0494836121,24.2266999141,2016-07-15
27.9914684875,11.3095524567,27.4449678175,2016-07-18
31.238761599,9.80161212384,31.335108483,2016-07-19
35.5487105953,8.49473050333,38.1327023579,2016-07-20
38.1414200712,9.59632200767,33.04834203,2016-07-21
36.951579656,15.6893597794,28.6418964159,2016-07-22
33.9320971917,18.6097281157,24.8229768861,2016-07-25
31.9521594175,16.1284310294,23.735489057,2016-07-26
32.7205223314,13.9779735556,30.9058569294,2016-07-27
