Date,MA,Price,lower,upper
2015-05-27,32.9734998,33.709999,32.5116243424,33.4353752576
2015-05-28,33.02949975,34.009998,32.5135496262,33.5454498738
2015-05-29,33.12499975,34.459999,32.5315314335,33.7184680665
2015-06-01,33.14949985,33.91,32.5335246054,33.7654750946
2015-06-02,33.14149985,33.27,32.5283267187,33.7546729813
2015-06-03,33.1459999,32.73,32.5363810154,33.7556187846
2015-06-04,33.1504999,32.310001,32.5477830815,33.7532167185
2015-06-05,33.1304998,31.84,32.4904962151,33.7705033849
2015-06-08,33.0554998,31.299999,32.2976812693,33.8133183307
2015-06-09,32.98349985,31.25,32.1271290369,33.8398706631
2015-06-10,32.96199985,31.82,32.0811953944,33.8428043056
2015-06-11,32.9224999,31.85,32.0093743397,33.8356254603
2015-06-12,32.83999985,31.32,31.8593504438,33.8206492562
2015-06-15,32.7599997,31.389999,31.7282971409,33.7917022591
2015-06-16,32.67149965,31.639999,31.6227146577,33.7202846423
2015-06-17,32.6114996,31.950001,31.5572189791,33.6657802209
2015-06-18,32.5619997,32.380001,31.5220626983,33.6019367017
2015-06-19,32.48799975,32.07,31.4696338862,33.5063656138
2015-06-22,32.4284996,32.259998,31.4348342784,33.4221649216
2015-06-23,32.3779997,32.09,31.3946458328,33.3613535672
2015-06-24,32.28799975,31.91,31.3517273678,33.2242721322
2015-06-25,32.18699985,31.99,31.3417337822,33.0322659178
2015-06-26,32.0149999,31.02,31.3199533798,32.7100464202
2015-06-29,31.83899985,30.389999,31.2061788545,32.4718208455
2015-06-30,31.69649985,30.42,31.082262626,32.310737074
2015-07-01,31.56899985,30.18,30.9170802467,32.2209194533
2015-07-02,31.48149975,30.559999,30.8169516695,32.1460478305
2015-07-06,31.3914998,30.040001,30.6595861125,32.1234134875
2015-07-07,31.32149985,29.9,30.5170237318,32.1259759682
2015-07-08,31.23399985,29.5,30.3320697808,32.1359299192
2015-07-09,31.08949985,28.93,30.0634319012,32.1155677988
2015-07-10,30.95549985,29.17,29.8612446966,32.0497550034
2015-07-13,30.87599985,29.73,29.7522589875,31.9997407125
2015-07-14,30.7889999,29.65,29.6400741391,31.9379256609
2015-07-15,30.6915,29.690001,29.5358718459,31.8471281541
2015-07-16,30.58899995,29.9,29.4602704719,31.7177294281
2015-07-17,30.44349985,29.469999,29.3716679887,31.5153317113
2015-07-20,30.29499985,29.1,29.2551088803,31.3348908197
2015-07-21,30.1179999,28.719999,29.1302080603,31.1057917397
2015-07-22,29.94399995,28.610001,29.0172433452,30.8707565548
2015-07-23,29.77849995,28.6,28.9289783212,30.6280215788
2015-07-24,29.5819999,28.059999,28.8210337341,30.3429660659
2015-07-27,29.4484999,28.35,28.7195549135,30.1774448865
2015-07-28,29.3769999,28.959999,28.6756544769,30.0783453231
2015-07-29,29.3064999,29.01,28.6458280981,29.9671717019
2015-07-30,29.2429999,28.91,28.610260571,29.875739229
2015-07-31,29.1625,28.950001,28.6086342002,29.7163657998
2015-08-03,29.1129999,29.049999,28.5988720011,29.6271277989
2015-08-04,29.07449985,29.129999,28.5947248387,29.5542748613
2015-08-05,29.0554999,29.120001,28.5860490909,29.5249507091
2015-08-06,29.0594999,29.01,28.5908345386,29.5281652614
2015-08-07,29.04499985,28.879999,28.5754478536,29.5145518464
2015-08-10,29.0404998,29.639999,28.5774722207,29.5035273793
2015-08-11,29.00649975,28.969999,28.5661735524,29.4468259476
2015-08-12,28.99499965,29.459999,28.570754276,29.419245024
2015-08-13,28.9434997,28.870001,28.5762014029,29.3107979971
2015-08-14,28.92099975,29.02,28.5744545019,29.2675449981
2015-08-17,28.91999975,29.08,28.5739697422,29.2660297578
2015-08-18,28.9294998,28.91,28.5866561778,29.2723434222
2015-08-19,28.9169998,28.360001,28.557730246,29.276269354
2015-08-20,28.86349985,27.530001,28.3923059833,29.3346937167
2015-08-21,28.78849985,26.559999,28.1092412723,29.4677584277
2015-08-24,28.68349985,26.25,27.8009899287,29.5660097713
2015-08-25,28.52899995,25.870001,27.4490493888,29.6089505112
2015-08-26,28.4434999,27.299999,27.3362879393,29.5507118607
2015-08-27,28.38399985,27.719999,27.2712158996,29.4967838004
2015-08-28,28.3574998,28.42,27.2526214323,29.4623781677
2015-08-31,28.3319999,28.540001,27.2381146326,29.4258851674
2015-09-01,28.26649995,27.82,27.1837487988,29.3492511012
2015-09-02,28.2404999,28.6,27.1731892304,29.3078105696
2015-09-03,28.2439999,29.08,27.1739218346,29.3140779654
2015-09-04,28.22599995,28.52,27.1641873119,29.2878125881
2015-09-08,28.219,29.5,27.1665797737,29.2714202263
2015-09-09,28.23250005,29.24,27.1682737485,29.2967263515
2015-09-10,28.2230001,29.27,27.1695141001,29.2764860999
2015-09-11,28.253,29.469999,27.1719376935,29.3340623065
2015-09-14,28.27149995,29.389999,27.1735868276,29.3694130724
2015-09-15,28.30399995,29.73,27.1718088668,29.4361910332
2015-09-16,28.34699995,29.77,27.1749523397,29.5190475603
2015-09-17,28.41449985,29.709999,27.2034392216,29.6255604784
2015-09-18,28.4889998,29.02,27.2894389937,29.6885606063
2015-09-21,28.61899985,29.16,27.5014090824,29.7365906176
2015-09-22,28.73999985,28.67,27.7713112606,29.7086884394
2015-09-23,28.8834998,28.74,28.1884020799,29.5785975201
2015-09-24,28.94249985,28.48,28.3457642939,29.5392354061
2015-09-25,28.99699985,28.809999,28.4723738528,29.5216258472
2015-09-28,29.01399985,28.76,28.5037431342,29.5242565658
2015-09-29,29.0489998,29.24,28.5490641393,29.5489354607
2015-09-30,29.16499975,30.139999,28.6971099401,29.6328895599
2015-10-01,29.23499975,30.0,28.7516181687,29.7183813313
2015-10-02,29.30649975,30.51,28.7474190654,29.8655804346
2015-10-05,29.4409997,31.209999,28.7689339203,30.1130654797
2015-10-06,29.5529997,31.74,28.7065576985,30.3994417015
2015-10-07,29.7069997,32.32,28.6633013411,30.7506980589
2015-10-08,29.8694997,32.52,28.6579175249,31.0810818751
2015-10-09,30.0029997,32.139999,28.6945289728,31.3114704272
2015-10-12,30.1439997,32.209999,28.7555648885,31.5324345115
2015-10-13,30.25949975,32.040001,28.8124720662,31.7065274338
2015-10-14,30.4109997,32.799999,28.8628365274,31.9591628726
2015-10-15,30.56299975,32.75,28.9398641379,32.1861353621
2015-10-16,30.7639998,33.040001,29.0937731899,32.4342264101
2015-10-19,30.9854998,33.59,29.2468418417,32.7241577583
2015-10-20,31.22399975,33.439999,29.492540358,32.955459142
2015-10-21,31.4554997,33.369999,29.7645906579,33.1464087421
2015-10-22,31.7514998,34.400002,30.0909914991,33.4120081009
2015-10-23,32.05599995,34.900002,30.4049285139,33.7070713861
2015-10-26,32.34749995,34.59,30.7974100301,33.8975898699
2015-10-27,32.609,34.470001,31.1738472357,34.0441527643
2015-10-28,32.8375,34.709999,31.4532352029,34.2217647971
2015-10-29,33.03899995,34.029999,31.8042787039,34.2737211961
2015-10-30,33.2065,33.860001,32.1138626498,34.2991373502
2015-11-02,33.3515001,34.110001,32.3490539226,34.3539462774
2015-11-03,33.48000015,34.310001,32.5317437284,34.4282565716
2015-11-04,33.57150025,34.150002,32.6532504461,34.4897500539
2015-11-05,33.64550025,34.0,32.7573054336,34.5336950664
2015-11-06,33.7305003,33.84,32.9156478247,34.5453527753
2015-11-09,33.78750025,33.349998,33.0482408594,34.5267596406
2015-11-10,33.84600015,33.209999,33.2137571178,34.4782431822
2015-11-11,33.84900025,32.860001,33.2218601376,34.4761403624
2015-11-12,33.83150035,32.400002,33.1682365246,34.4947641754
2015-11-13,33.78500035,32.110001,33.0362363534,34.5337643466
2015-11-16,33.71050025,32.099998,32.8725043508,34.5484961492
