date,rsi
2016-11-08,53.6139991584
2016-11-09,49.5088295398
2016-11-10,42.4958087695
2016-11-11,39.560388725
2016-11-14,33.2043646112
2016-11-15,41.6262971692
2016-11-16,43.3878182673
2016-11-17,40.5988147298
2016-11-18,40.4052436566
2016-11-21,41.3246576178
2016-11-22,45.3815106925
2016-11-23,48.8707278526
2016-11-25,54.8440065681
2016-11-28,53.3898463085
2016-11-29,53.7036881157
2016-11-30,55.6984548552
2016-12-01,53.288083703
2016-12-02,54.6727183218
2016-12-05,57.5000166667
2016-12-06,54.9189375719
2016-12-07,52.6674216045
2016-12-08,56.787555682
2016-12-09,55.08021133
2016-12-12,51.5859615218
2016-12-13,46.6158537661
2016-12-14,42.4848029855
2016-12-15,29.9448848441
2016-12-16,27.4111572219
2016-12-19,31.5972222222
2016-12-20,32.8080725083
2016-12-21,39.7176727517
2016-12-22,39.7116725727
2016-12-23,39.9477807129
2016-12-27,36.2973602198
2016-12-28,37.7899078336
2016-12-29,35.0256194571
2016-12-30,30.9064074943
2017-01-03,29.9331656524
2017-01-04,39.8852310888
2017-01-05,45.6179760805
2017-01-06,71.0618206029
2017-01-09,70.5986676594
2017-01-10,72.2874091081
2017-01-11,70.3296855452
2017-01-12,62.0842519518
2017-01-13,68.0851469693
2017-01-17,68.3970120996
2017-01-18,67.298639249
2017-01-19,64.2857514881
2017-01-20,65.5042090265
2017-01-23,67.1005641796
2017-01-24,72.2052908292
2017-01-25,71.7917230162
2017-01-26,65.8394356993
2017-01-27,65.4952097556
2017-01-30,64.5792786773
2017-01-31,59.7330631365
2017-02-01,61.0389620027
2017-02-02,65.79999264
2017-02-03,64.8148136717
2017-02-06,66.9363835076
2017-02-07,72.0754716981
2017-02-08,75.0841750842
2017-02-09,69.9530756439
2017-02-10,73.4402542887
2017-02-13,67.1805799162
2017-02-14,58.1345018453
2017-02-15,63.1579148829
2017-02-16,58.1497909915
2017-02-17,64.23351768
2017-02-21,66.3615111354
2017-02-22,68.2368241589
2017-02-23,60.4290526636
2017-02-24,61.2601724559
2017-02-27,57.133610647
2017-02-28,57.133610647
2017-03-01,56.1136681652
2017-03-02,58.9957600534
2017-03-03,59.2436905056
2017-03-06,59.0487914325
2017-03-07,58.3529175918
2017-03-08,54.2635290348
2017-03-09,61.4034641429
2017-03-10,56.0209413119
2017-03-13,58.1047115379
2017-03-14,55.8912111062
2017-03-15,65.6028269453
2017-03-16,67.6666646667
2017-03-17,71.578929237
2017-03-20,68.561823246
2017-03-21,50.2563927241
2017-03-22,51.764733218
2017-03-23,51.7241069121
2017-03-24,52.8331266461
2017-03-27,55.1581068747
2017-03-28,54.244495566
2017-03-29,49.3671125354
2017-03-30,54.2879680843
2017-03-31,51.617070078
2017-04-03,47.0321878712
2017-04-04,45.3077096398
2017-04-05,42.7592427355
2017-04-06,41.6926270008
2017-04-07,41.3792862547
2017-04-10,62.3987436815
2017-04-11,57.3049988097
2017-04-12,50.2480143344
2017-04-13,47.6904691047
2017-04-17,51.4596483092
2017-04-18,51.4596963452
2017-04-19,45.945959227
2017-04-20,48.64035784
2017-04-21,49.667586834
2017-04-24,55.0314717025
2017-04-25,52.5096801181
