ADX,DI_minus,DI_plus,date
67.6021044022,0.330104858721,3.54456180098,2015-01-26
70.142049696,0.281129387629,3.39902353516,2015-01-27
72.2731299072,0.240037692649,2.90220020582,2015-01-28
72.635765075,0.358243071929,2.48337070058,2015-01-29
72.964505869,0.307104965221,2.14372795969,2015-01-30
71.2750175002,0.445603529003,1.84057112973,2015-02-02
70.9564933999,0.38309341654,2.08882925943,2015-02-03
70.6845421407,0.329723188728,1.797826364,2015-02-04
69.7642113928,0.339544634091,1.54885320317,2015-02-05
67.3981784627,0.414916417458,1.33545873036,2015-02-06
63.6496337513,0.493014126388,1.15227861912,2015-02-09
61.9863735337,0.425647360531,1.32877832984,2015-02-10
61.4445307276,0.367677610666,1.3834954957,2015-02-11
60.6223950504,0.343234367218,1.19561161796,2015-02-12
60.8430535397,0.296736721297,1.27543010903,2015-02-13
61.6100795199,0.256623740353,1.27624285818,2015-02-17
62.7618416803,0.221997203792,1.26522217198,2015-02-18
64.1690813582,0.192090650857,1.24184020238,2015-02-19
65.3850623037,0.166248714275,1.0747755607,2015-02-20
64.2135309757,0.257336034334,0.930358913567,2015-02-23
63.2004666016,0.222793796071,0.805476755707,2015-02-24
63.2146048538,0.192914959408,0.858561460164,2015-02-25
63.9551036127,0.167063241859,0.901815782886,2015-02-26
61.6745923987,0.282140235557,0.781048473402,2015-02-27
57.2233787502,0.377112617389,0.676514684107,2015-03-02
53.3698495072,0.326666151284,0.586017115191,2015-03-03
47.2032432911,0.587038822887,0.507659671977,2015-03-04
41.8632069014,0.508574466716,0.439805234139,2015-03-05
41.0641426807,0.807535656397,0.381039578389,2015-03-06
43.103932824,1.18198950178,0.330140501449,2015-03-09
45.6702826948,1.23230078877,0.286051351181,2015-03-10
45.7724055077,1.06776626959,0.390580740927,2015-03-11
43.7330887171,0.925226438171,0.492789906347,2015-03-12
43.4635583881,1.03822107214,0.427016201772,2015-03-13
45.9867161866,1.59665272104,0.370029359773,2015-03-16
48.3447262789,1.44399004632,0.320653553416,2015-03-17
50.4553552431,1.27290886041,0.27787079116,2015-03-18
50.1850428003,1.10308806976,0.383261060737,2015-03-19
47.9566302753,0.955934855449,0.476387093993,2015-03-20
46.9478275364,0.972390279546,0.412840818333,2015-03-23
40.7554333697,0.842688718887,0.833926653186,2015-03-24
37.1130728036,0.947254499265,0.722699626005,2015-03-25
35.4786383207,1.04070449936,0.626312032535,2015-03-26
35.34669111,1.11429847236,0.542783000024,2015-03-27
33.1995188126,0.965693331113,0.653967457642,2015-03-30
31.3387512952,0.83691017752,0.566755514856,2015-03-31
31.2190215659,0.921079452379,0.491175884114,2015-04-01
31.1152606227,0.798251635026,0.425676581501,2015-04-02
28.0890240955,0.691805147296,0.584338005858,2015-04-06
24.4466114107,0.59955474466,0.608905888627,2015-04-07
25.8619172875,0.519606814216,1.08067131077,2015-04-08
27.1322084576,0.450320424322,0.943609016864,2015-04-09
30.5435163039,0.390273584084,1.26046451845,2015-04-10
36.0211334366,0.338234013946,2.04564336047,2015-04-13
40.768320604,0.293133822828,1.77287686534,2015-04-14
44.7184562816,0.266974673591,1.53648273255,2015-04-15
50.5079266463,0.231376673476,3.6697000268,2015-04-16
55.6004796732,0.200525416101,3.34884637314,2015-04-17
60.0287600048,0.173787917128,2.9327900501,2015-04-20
62.8705840372,0.26151737483,2.54174153017,2015-04-21
64.8533632403,0.275865745609,2.20283526365,2015-04-22
65.3794632852,0.352883093045,1.90911834012,2015-04-23
66.0170063502,0.305831242735,1.74404181743,2015-04-24
66.9449476944,0.265053164422,1.69659389315,2015-04-27
67.0310142544,0.284349900565,1.47037858899,2015-04-28
66.2914960819,0.303936343184,1.27432601856,2015-04-29
64.1839696096,0.363390306729,1.10441431151,2015-04-30
61.6763791751,0.359634484749,0.957157889803,2015-05-01
59.5031391337,0.311682887053,0.829535951389,2015-05-04
60.1024650886,0.270124918612,1.23048807129,2015-05-05
57.2575456381,0.470589224341,1.06642213918,2015-05-06
54.6218700041,0.420202513454,0.924231877709,2015-05-07
53.8414368578,0.364175292111,1.05751377876,2015-05-08
55.1173076052,0.315618421591,1.40956427075,2015-05-11
56.2230611745,0.273535841517,1.22162181481,2015-05-12
57.4370823874,0.237064302947,1.13041175969,2015-05-13
57.3121774839,0.272307579222,0.979689858525,2015-05-14
59.615781886,0.235999832427,1.62147511924,2015-05-15
61.6794344947,0.204533135852,1.4378515255,2015-05-18
63.9058390192,0.177262011826,1.46234077229,2015-05-19
64.599220151,0.231532813002,1.26736175947,2015-05-20
65.4398556761,0.200661737899,1.17864537243,2015-05-21
66.1684062383,0.173906814448,1.02149250888,2015-05-22
63.7782221797,0.309095718152,0.885293397115,2015-05-26
62.5587743539,0.267882926733,0.913060077203,2015-05-27
61.501919785,0.232165181386,0.791318659334,2015-05-28
60.9708870681,0.201209807508,0.746087306778,2015-05-29
56.7935456153,0.350930017927,0.646608953641,2015-06-01
54.1153576552,0.304139330295,0.656914883341,2015-06-02
51.8884361334,0.263587405637,0.578725883745,2015-06-03
47.6642079205,0.332937277674,0.501562409571,2015-06-04
46.2216310184,0.28854562918,0.625222398584,2015-06-05
45.4450015058,0.250072870006,0.589054343406,2015-06-08
47.1831961131,0.2167298142,0.827284770744,2015-06-09
51.5574181285,0.187832500779,1.68954027624,2015-06-10
55.3484103586,0.16278816369,1.46426820657,2015-06-11
58.6339368205,0.141083072456,1.26903242102,2015-06-12
55.4480277033,0.532695555232,1.09982807969,2015-06-15
54.3193000225,0.461669474461,1.2799067668,2015-06-16
53.3410693924,0.40011353947,1.10925251719,2015-06-17
52.672176426,0.346765063737,0.995318547144,2015-06-18
52.9858239163,0.300529719049,1.03588648949,2015-06-19
53.4767025726,0.260459087697,0.941680500926,2015-06-22
54.4591696769,0.225731207726,0.927288291842,2015-06-23
57.1347843197,0.195633712152,1.34033121249,2015-06-24
53.315496656,0.646487991875,1.16162037793,2015-06-25
49.37021252,0.620630467275,1.00673765619,2015-06-26
42.8217127009,0.86804206585,0.872505965187,2015-06-29
38.9519744155,0.752303121111,0.99315295337,2015-06-30
36.5962443186,0.651996036324,1.00458211384,2015-07-01
34.5466481693,0.565770580677,0.87063782971,2015-07-02
33.6898344871,0.490334502139,0.873989995199,2015-07-06
31.4123971309,0.541682964089,0.757457994347,2015-07-07
28.7014497201,0.525498720819,0.656463593981,2015-07-08
29.0309245741,0.455432224036,0.86796989719,2015-07-09
31.7661719017,0.394707926992,1.16989463938,2015-07-10
36.1372291883,0.342080203013,1.58780149643,2015-07-13
39.9254788288,0.296469508992,1.37609462892,2015-07-14
47.9207286914,2164.29467417,1.19261534407,2015-07-15
54.6886002859,1875.72204959,12.4642442754,2015-07-16
60.4719218398,1625.62577529,15.89391788,2015-07-17
65.4862590855,1420.68272885,13.7747288219,2015-07-20
69.8325299954,1233.7488707,11.9380983067,2015-07-21
73.5826066048,1069.24902083,11.0290749606,2015-07-22
