ADX,DI_minus,DI_plus,date
23.3714254351,12.6097105441,23.489763604,2015-05-11
25.7028971783,10.9284108563,26.0277360887,2015-05-12
28.6564121561,9.47128569188,26.8548853054,2015-05-13
29.161464006,11.8714575751,23.2742260154,2015-05-14
31.603020901,10.2885935324,28.8859803938,2015-05-15
34.0547554624,8.91677878347,26.7439171236,2015-05-18
36.773877472,7.72787323469,26.202128464,2015-05-19
33.902527886,16.7027163929,22.7085069781,2015-05-20
31.4140258029,14.4756851333,19.6807027748,2015-05-21
31.5061852061,12.545591974,24.4103922698,2015-05-22
33.4388984648,10.8728450194,29.398087047,2015-05-26
33.4758090415,12.6298769502,25.4783393492,2015-05-27
34.5765283082,10.9458923299,26.6244439374,2015-05-28
36.408238467,9.48643924792,27.2217717976,2015-05-29
34.7150111115,14.5492331285,23.592200562,2015-06-01
31.0983502225,17.5617184938,20.4465725717,2015-06-02
29.5149962498,15.2201552223,22.4643163847,2015-06-03
26.0954119657,18.0189893938,19.469073307,2015-06-04
23.6346308013,15.6164568538,18.1998751516,2015-06-05
25.1955527412,13.5342621403,28.3295951535,2015-06-08
26.5483516687,11.7296935047,24.5523150665,2015-06-09
23.3578173409,20.1924006832,21.278672507,2015-06-10
21.0297872946,17.5000801996,19.6936134448,2015-06-11
18.6276035254,16.0692426588,17.067797987,2015-06-12
19.4516879264,24.5528861534,14.7920913396,2015-06-15
17.4549616777,21.2791676889,19.45577297,2015-06-16
18.0202533178,18.441945097,28.6606980158,2015-06-17
18.5101727277,15.9830189088,24.8392713413,2015-06-18
19.2842392267,13.8519495893,22.7525887418,2015-06-19
17.04673674,18.755896643,19.7189100804,2015-06-22
16.8291751013,16.2551103079,22.1798723039,2015-06-23
16.6406216837,14.0877621797,19.2225558777,2015-06-24
19.0831831225,12.2093938236,25.3347705545,2015-06-25
21.2000696816,10.5814745979,21.9568010452,2015-06-26
18.7810588174,20.2295604925,19.0292274958,2015-06-29
18.3363638106,17.532285699,23.9376715782,2015-06-30
19.2674736566,15.1946475598,25.4978644419,2015-07-01
22.2491501626,13.1686945173,31.95278959,2015-07-02
24.8332697884,11.4128685557,27.6924175817,2015-07-06
22.4687903314,20.8181461251,24.0000951902,2015-07-07
20.5320796012,24.389716038,20.8000824627,2015-07-08
17.94318288,21.1377538683,21.614594053,2015-07-09
15.7450997522,18.3193866624,18.8613175709,2015-07-10
14.8213085185,19.5076099878,16.3464752099,2015-07-13
14.7483554441,16.9065953065,22.5368103175,2015-07-14
15.8006046797,14.6523825867,23.2287578999,2015-07-15
16.7125540158,12.698731566,20.1315901654,2015-07-16
20.6601016303,11.0055673503,29.9981410715,2015-07-17
25.7135925745,9.53815836505,36.4968503839,2015-07-20
27.7038304424,13.3502253681,31.6306036512,2015-07-21
25.9617256077,20.4124513224,27.4131898198,2015-07-22
24.8043820585,17.6907911398,25.0827673943,2015-07-23
22.8095364566,17.8424405609,21.7383984017,2015-07-24
22.2454683023,27.4379219373,18.8399452765,2015-07-27
21.3893561004,23.7795323402,17.2817393386,2015-07-28
18.5391513188,20.6089280241,20.6142129404,2015-07-29
16.0689738423,17.8610709511,17.8656512119,2015-07-30
16.5583229858,15.479594822,23.0935917709,2015-07-31
15.7074987668,24.5498139447,20.0144461988,2015-08-03
14.9640624038,21.2765054163,17.3617801707,2015-08-04
13.6517709994,18.4396380257,20.4305196435,2015-08-05
14.2365380418,25.4997854248,17.7064503562,2015-08-06
14.7433361452,22.0998140332,15.3455903076,2015-08-07
16.5156340375,23.6618362789,13.299511599,2015-08-10
18.9240867054,23.7109082993,11.5262433852,2015-08-11
21.8444115167,23.7737255366,9.98941093336,2015-08-12
19.3249765001,20.6038954642,19.4236244399,2015-08-13
17.4939924564,17.8567094017,19.9723350976,2015-08-14
18.5207995483,15.4758148143,25.9006286247,2015-08-17
21.2050610451,13.4123728387,30.3137116834,2015-08-18
23.5314210088,11.6240564599,26.2718834583,2015-08-19
20.5125401789,23.1778068395,22.7689656634,2015-08-20
20.8427695002,31.5145629124,19.7331035746,2015-08-21
23.4549161098,40.3199475115,17.1020230977,2015-08-24
25.7187765047,34.9439545095,14.8217533512,2015-08-25
28.3322240227,34.1385086985,12.8455195709,2015-08-26
26.4124433483,29.5867075384,22.349925189,2015-08-27
23.5740475139,25.6418131997,28.4117756248,2015-08-28
22.321590646,22.2229047729,29.5670406524,2015-08-31
20.0950823651,28.6780985224,25.6247685652,2015-09-01
17.4328018088,24.8543520526,24.9180498736,2015-09-02
17.1888659073,21.5404384455,29.5052398597,2015-09-03
16.1702452811,30.9704944566,25.5712078783,2015-09-04
15.0814117443,26.8410951956,31.5116448663,2015-09-08
16.3556011874,23.2622825028,38.4723604757,2015-09-09
15.4534292645,27.5075874481,33.3427124122,2015-09-10
14.2800403484,25.2918268953,28.8970174238,2015-09-11
15.7409807798,21.9195833092,36.7180068006,2015-09-14
17.1834444297,18.9969722013,32.73731985,2015-09-15
20.3682871502,16.4640425744,39.4123425367,2015-09-16
24.1531991121,14.2688368978,41.4199999543,2015-09-17
25.0062282351,19.0962798827,35.8973332937,2015-09-18
26.8647136739,16.5501092317,37.6635464189,2015-09-21
28.4754010542,14.3434280008,32.6417402297,2015-09-22
29.8713301171,12.430970934,28.289508199,2015-09-23
31.6243031704,10.7735081428,27.0406327526,2015-09-24
34.0225094758,9.33704039041,27.7226856649,2015-09-25
31.4918703091,17.7430750753,24.0263275762,2015-09-28
28.6283969373,17.0314063304,20.8228172327,2015-09-29
25.1178156189,18.8957564211,18.0464416017,2015-09-30
24.1628257882,22.4859596296,15.6402493881,2015-10-01
24.0462139943,21.7848938673,13.554882803,2015-10-02
21.6393395115,18.8802413517,16.7446517814,2015-10-05
22.7982769236,27.1481290342,14.5120315439,2015-10-06
25.3075669302,30.508390077,12.5770940047,2015-10-07
29.0976328054,36.2183704924,10.9001481374,2015-10-08
33.0196817498,36.0941938207,9.4467950524,2015-10-09
37.0769069308,36.6115157985,8.18722237874,2015-10-12
41.1339883897,36.5763360666,7.09559272824,2015-10-13
44.6501256541,31.6994912577,6.14951369781,2015-10-14
48.0463109705,30.3454473681,5.3295785381,2015-10-15
44.3769416456,26.299387719,17.3416171516,2015-10-16
40.6080018669,22.7928026898,16.4679390797,2015-10-19
40.166809782,31.2525076071,14.2722138691,2015-10-20
39.7844433083,27.0855065928,12.3692520199,2015-10-21
38.4540333948,23.4741057138,12.6937740326,2015-10-22
38.1126598192,23.320710778,11.0012708282,2015-10-23
37.2042805111,20.2112826743,10.57517757,2015-10-26
37.4690341413,20.9783874854,9.16515389403,2015-10-27
37.6984872875,18.181269154,7.94313337482,2015-10-28
36.899747605,15.7570999335,8.17023500646,2015-10-29
39.4789212782,25.2840512386,7.08087033893,2015-10-30
37.9090664173,21.9128444068,12.4050644009,2015-11-02
36.548525538,18.9911318192,10.7510558141,2015-11-03
32.7421485185,16.45898091,19.3216837967,2015-11-04
31.013325068,14.264450122,21.2970907067,2015-11-05
29.515011411,12.362523439,18.4574786125,2015-11-06
26.613824391,18.6865338538,15.9964814641,2015-11-09
27.5799042905,28.0580533039,13.8636172689,2015-11-10
29.5920015526,29.9010268673,12.0151349664,2015-11-11
31.7374421003,27.9287638919,10.4131169709,2015-11-12
35.5940533971,36.8581982601,9.02470137476,2015-11-13
37.4849254678,31.9437718254,10.7117383119,2015-11-16
37.6448418702,27.6846022487,12.240036014,2015-11-17
34.2771328623,23.9933219489,18.7043508401,2015-11-18
31.4620698027,20.7942123557,27.0989440538,2015-11-19
27.9105928603,25.8675376632,23.4857515133,2015-11-20
24.8326461768,22.4185326414,20.3543179782,2015-11-23
22.2530756603,19.4293949559,21.6848689144,2015-11-24
22.8685180239,16.8388089618,29.2122074706,2015-11-25
24.2113808243,14.5936344335,28.9304694899,2015-11-27
26.4594047648,12.6478165091,30.2782022019,2015-11-30
29.5622349303,10.9614409745,32.6493748918,2015-12-01
32.4384764974,9.49991551126,29.3816159707,2015-12-02
33.6955303965,10.4345961192,25.4640671746,2015-12-03
31.9164766069,14.604804456,22.068858218,2015-12-04
31.3787987699,12.6574971952,22.4456099796,2015-12-07
29.0408730104,14.7216245513,19.4528619823,2015-12-08
26.1719123506,19.602392238,16.8591470514,2015-12-09
22.816031904,16.9887399396,17.3329206411,2015-12-10
22.7546334278,23.6721136119,15.0218645556,2015-12-11
23.7801734326,24.4166651244,13.0189492815,2015-12-14
22.7144828871,21.1611097745,15.3905228432,2015-12-15
