ADX,DI_minus,DI_plus,date
25.2164052465,13.986106112,19.2189751408,2016-10-13
25.4009298796,12.1212919637,20.9069045235,2016-10-14
23.7002683638,14.0510613105,18.1193172537,2016-10-17
23.287457342,12.1775864691,18.4980519799,2016-10-18
22.5187686771,22.8434534642,16.0316450493,2016-10-19
21.8525718342,19.797659669,13.894092376,2016-10-20
21.5331205364,17.8592514719,12.0415467259,2016-10-21
18.7024512606,15.4780179423,15.3844734324,2016-10-24
18.1132062619,13.4142822167,17.8847600298,2016-10-25
18.9642621294,25.5577022404,15.5001253592,2016-10-26
19.155010711,22.1500086084,14.6455914269,2016-10-27
20.7083494867,23.9943579567,12.6928459033,2016-10-28
22.6288918573,22.9057633285,11.0004664496,2016-10-31
26.6479431627,30.8393144244,9.53373758962,2016-11-01
30.1311209607,26.7274058345,8.26257257767,2016-11-02
34.9060383636,34.8915249751,7.16089623398,2016-11-03
39.9413384308,39.2113009155,6.20611006945,2016-11-04
43.395146789,33.9831274601,6.99869016722,2016-11-07
42.3288806859,29.4520437988,14.0523077421,2016-11-08
42.7090478481,32.2529150792,12.1786667098,2016-11-09
43.9704975484,33.5799117818,10.5548444818,2016-11-10
45.0637539554,29.1025902109,9.14753188424,2016-11-11
47.310760542,33.7060226364,7.92786096634,2016-11-14
49.2581662505,29.2118862849,6.8708128375,2016-11-15
45.9700534927,25.3169681135,15.3210937617,2016-11-16
42.6382609599,21.9413723651,14.3308717494,2016-11-17
38.6155985718,19.0158560497,14.7996408057,2016-11-18
35.0321964075,16.4804085764,20.8647623988,2016-11-21
33.4713482693,14.2830207662,22.9733897478,2016-11-22
30.3781325533,24.4690134776,19.9102711148,2016-11-23
26.4319510442,21.2064783473,21.5406632037,2016-11-25
25.084196121,18.378947901,25.5497809642,2016-11-28
22.5231434827,24.9080111296,22.1431435023,2016-11-29
19.9083716483,21.586942979,20.3651492392,2016-11-30
20.1315204716,27.3648518199,17.6497960073,2016-12-01
20.8191272225,25.651702656,15.296489873,2016-12-02
22.5348037204,26.7258452014,13.2569578899,2016-12-05
22.7969471747,23.1623991745,14.0460113103,2016-12-06
20.6236218086,20.0740792846,17.6247816757,2016-12-07
20.0198909344,17.39753538,24.072384496,2016-12-08
21.9085351909,15.077863996,30.7408718684,2016-12-09
23.8839484761,13.0674821298,28.2357291171,2016-12-12
26.4335485769,11.3251511792,28.4163693008,2016-12-13
