Date,MA,Price,lower,upper
2016-05-26,94.3999996,100.410004,91.8240750765,96.9759241235
2016-05-27,94.7304996,100.349998,91.8389999917,97.6219992083
2016-05-31,95.0414997,99.860001,91.9461483339,98.1368510661
2016-06-01,95.20549965,98.459999,92.0169358999,98.3940634001
2016-06-02,95.3819996,97.720001,92.1551364182,98.6088627818
2016-06-03,95.6159996,97.919998,92.3829594883,98.8490397117
2016-06-06,95.9114994,98.629997,92.6870093243,99.1359894757
2016-06-07,96.2234993,99.029999,93.0150909599,99.4319076401
2016-06-08,96.4994995,98.940002,93.3075685333,99.6914304667
2016-06-09,96.8564995,99.650002,93.7357654574,99.9772335426
2016-06-10,97.2809998,98.830002,94.5388672982,100.023132302
2016-06-13,97.62199975,97.339996,95.3878953744,99.8561041256
2016-06-14,97.80099985,97.459999,95.7462740544,99.8557256456
2016-06-15,97.9834999,97.139999,96.1858095161,99.7811902839
2016-06-16,98.13300015,97.550003,96.520178637,99.745821663
2016-06-17,98.1895004,95.330002,96.7071993668,99.6718014332
2016-06-20,98.18350025,95.099998,96.6883591888,99.6786413112
2016-06-21,98.15750045,95.910004,96.6261785005,99.6888223995
2016-06-22,98.0400005,95.550003,96.401474139,99.678526861
2016-06-23,97.86400025,96.099998,96.2151045411,99.5128959589
2016-06-24,97.51350015,93.400002,95.6976862394,99.3293140606
2016-06-27,97.0980003,92.040001,95.0318942067,99.1641063933
2016-06-28,96.78450005,93.589996,94.6841380317,98.8848620683
2016-06-29,96.5815002,94.400002,94.4555546272,98.7074457728
2016-06-30,96.47550005,95.599998,94.3564673902,98.5945327098
2016-07-01,96.3740001,95.889999,94.2793216144,98.4686785856
2016-07-05,96.19200015,94.989998,94.1460884195,98.2379118805
2016-07-06,96.01700015,95.529999,94.0798175863,97.9541827137
2016-07-07,95.86700015,95.940002,94.0560271879,97.6779731121
2016-07-08,95.71850005,96.68,94.1253955257,97.3116045743
2016-07-11,95.6260001,96.980003,94.175764566,97.076235634
2016-07-12,95.6300002,97.419998,94.1746867868,97.0853136132
2016-07-13,95.6005004,96.870003,94.178638906,97.022361894
2016-07-14,95.6830005,98.790001,94.1256943769,97.2403066231
2016-07-15,95.7445003,98.779999,94.0884285096,97.4005720904
2016-07-18,95.9695003,99.830002,94.0830399969,97.8559606031
2016-07-19,96.20800055,99.870003,94.1440728087,98.2719282913
2016-07-20,96.4105003,99.959999,94.184993567,98.636007033
2016-07-21,96.60450015,99.43,94.2905956331,98.9184046669
2016-07-22,96.73250045,98.660004,94.3775301152,99.0874707848
2016-07-25,96.92950015,97.339996,94.7068991658,99.1521011342
2016-07-26,97.161,96.669998,95.2560556939,99.0659443061
2016-07-27,97.62900005,102.949997,95.5098222161,99.7481778839
2016-07-28,98.12599975,104.339996,95.6658088787,100.586190621
