Close_Price,Date,High,Low
603.169983,2016-04-12,604.059998,592.309998
595.929993,2016-04-11,604.00,594.909973
594.599976,2016-04-08,597.859985,589.00
591.429993,2016-04-07,599.599976,589.080017
602.080017,2016-04-06,602.390015,587.50
586.140015,2016-04-05,593.469971,585.25
593.190002,2016-04-04,599.50,590.549988
598.50,2016-04-01,599.030029,588.299988
593.640015,2016-03-31,600.75,592.210022
598.690002,2016-03-30,603.23999,595.00
593.859985,2016-03-29,595.849976,576.50
579.869995,2016-03-28,584.75,575.559998
582.950012,2016-03-24,583.549988,567.080017
569.630005,2016-03-23,572.47998,558.099976
560.47998,2016-03-22,562.76001,545.049988
553.97998,2016-03-21,555.23999,538.580017
552.080017,2016-03-18,562.330017,546.090027
559.440002,2016-03-17,571.400024,555.01001
574.27002,2016-03-16,581.320007,571.140015
577.02002,2016-03-15,581.52002,567.00
573.369995,2016-03-14,576.890015,563.049988
569.609985,2016-03-11,570.059998,562.72998
558.929993,2016-03-10,567.00,547.900024
559.469971,2016-03-09,560.349976,550.130005
560.26001,2016-03-08,571.349976,554.73999
562.799988,2016-03-07,573.630005,555.549988
575.140015,2016-03-04,581.400024,571.070007
577.48999,2016-03-03,579.869995,573.109985
580.210022,2016-03-02,585.00,573.700012
579.039978,2016-03-01,579.25,556.00
552.52002,2016-02-29,564.809998,552.51001
555.22998,2016-02-26,562.50,553.169983
555.150024,2016-02-25,559.390015,545.289978
554.039978,2016-02-24,554.27002,533.150024
552.940002,2016-02-23,556.909973,545.330017
559.50,2016-02-22,560.650024,541.080017
534.900024,2016-02-19,535.950012,515.349976
525.00,2016-02-18,541.200012,523.72998
534.099976,2016-02-17,537.47998,519.390015
521.099976,2016-02-16,524.450012,511.660004
507.079987,2016-02-12,516.75,501.48999
503.820007,2016-02-11,509.299988,484.00
490.480011,2016-02-10,504.660004,486.00
482.070007,2016-02-09,498.380005,474.00
488.100006,2016-02-08,493.50,475.209991
502.130005,2016-02-05,529.450012,499.190002
536.26001,2016-02-04,538.98999,519.219971
531.070007,2016-02-03,556.00,521.900024
552.099976,2016-02-02,571.559998,550.090027
574.809998,2016-02-01,581.799988,570.309998
587.00,2016-01-29,593.00,570.00
635.349976,2016-01-28,638.059998,597.549988
583.349976,2016-01-27,603.390015,578.780029
601.25,2016-01-26,604.50,590.380005
596.530029,2016-01-25,608.50,594.559998
596.380005,2016-01-22,600.099976,584.109985
575.02002,2016-01-21,588.809998,568.219971
571.77002,2016-01-20,578.450012,547.179993
574.47998,2016-01-19,584.00,566.450012
570.179993,2016-01-15,584.619995,565.299988
593.00,2016-01-14,602.25,569.880005
581.809998,2016-01-13,620.880005,579.159973
617.890015,2016-01-12,625.98999,612.23999
617.73999,2016-01-11,619.849976,598.570007
607.049988,2016-01-08,624.140015,606.00
607.940002,2016-01-07,630.00,605.210022
632.650024,2016-01-06,639.789978,620.309998
633.789978,2016-01-05,646.909973,627.650024
636.98999,2016-01-04,657.719971,627.51001
