,Adj_Close,Close,Date,High,Low,Open,Symbol,Volume
0,251.570007,251.570007,2017-03-03,251.899994,249.00,250.740005,TSLA,2919400
1,250.479996,250.479996,2017-03-02,253.279999,248.270004,249.710007,TSLA,3342300
2,250.020004,250.020004,2017-03-01,254.850006,249.110001,254.179993,TSLA,4800300
3,249.990005,249.990005,2017-02-28,251.00,243.899994,244.190002,TSLA,6065600
4,246.229996,246.229996,2017-02-27,248.360001,242.009995,248.169998,TSLA,11432900
5,257.00,257.00,2017-02-24,258.25,250.199997,252.660004,TSLA,8160500
6,255.990005,255.990005,2017-02-23,264.660004,255.559998,264.00,TSLA,14867000
7,273.51001,273.51001,2017-02-22,283.450012,272.600006,280.309998,TSLA,8081400
8,277.390015,277.390015,2017-02-21,281.399994,274.01001,275.450012,TSLA,5634500
9,272.230011,272.230011,2017-02-17,272.890015,264.149994,265.799988,TSLA,6247600
10,268.950012,268.950012,2017-02-16,280.00,268.50,277.600006,TSLA,7053800
11,279.76001,279.76001,2017-02-15,282.23999,276.440002,280.00,TSLA,4935600
12,280.980011,280.980011,2017-02-14,287.390015,278.609985,279.029999,TSLA,7329400
13,280.600006,280.600006,2017-02-13,280.790009,270.51001,270.73999,TSLA,7029600
14,269.230011,269.230011,2017-02-10,270.950012,266.109985,269.790009,TSLA,3619700
15,269.200012,269.200012,2017-02-09,271.179993,266.149994,266.25,TSLA,7820200
16,262.079987,262.079987,2017-02-08,263.359985,256.200012,257.350006,TSLA,3933000
17,257.480011,257.480011,2017-02-07,260.00,256.420013,258.190002,TSLA,4244800
18,257.769989,257.769989,2017-02-06,257.820007,250.630005,251.00,TSLA,3562500
19,251.330002,251.330002,2017-02-03,252.179993,249.679993,251.910004,TSLA,2186700
20,251.550003,251.550003,2017-02-02,252.419998,247.710007,248.339996,TSLA,2499800
21,249.240005,249.240005,2017-02-01,253.199997,249.050003,253.050003,TSLA,3958800
22,251.929993,251.929993,2017-01-31,255.889999,247.699997,249.240005,TSLA,4116100
23,250.630005,250.630005,2017-01-30,255.289993,247.100006,252.529999,TSLA,3801100
24,252.949997,252.949997,2017-01-27,253.00,248.520004,251.380005,TSLA,3166300
25,252.509995,252.509995,2017-01-26,255.740005,250.75,254.289993,TSLA,3152100
26,254.470001,254.470001,2017-01-25,258.459991,251.800003,257.309998,TSLA,5142600
27,254.610001,254.610001,2017-01-24,254.800003,249.649994,250.00,TSLA,4965500
28,248.919998,248.919998,2017-01-23,250.889999,245.50,245.850006,TSLA,6262900
29,244.729996,244.729996,2017-01-20,246.00,243.009995,245.460007,TSLA,4204300
30,243.759995,243.759995,2017-01-19,248.679993,240.75,247.25,TSLA,7732300
31,238.360001,238.360001,2017-01-18,239.710007,235.580002,236.649994,TSLA,3769000
32,235.580002,235.580002,2017-01-17,239.960007,234.369995,236.699997,TSLA,4617500
33,237.75,237.75,2017-01-13,237.850006,229.589996,230.00,TSLA,6093000
34,229.589996,229.589996,2017-01-12,230.699997,225.580002,229.059998,TSLA,3790200
35,229.729996,229.729996,2017-01-11,229.979996,226.679993,229.070007,TSLA,3650800
36,229.869995,229.869995,2017-01-10,232.00,226.889999,232.00,TSLA,3660000
37,231.279999,231.279999,2017-01-09,231.919998,228.00,228.970001,TSLA,3957000
38,229.009995,229.009995,2017-01-06,230.309998,225.449997,226.929993,TSLA,5527900
39,226.75,226.75,2017-01-05,227.479996,221.949997,226.419998,TSLA,5911700
40,226.990005,226.990005,2017-01-04,228.00,214.309998,214.75,TSLA,11213500
41,216.990005,216.990005,2017-01-03,220.330002,210.960007,214.860001,TSLA,5923300
42,213.690002,213.690002,2016-12-30,217.50,211.679993,216.300003,TSLA,4642600
43,214.679993,214.679993,2016-12-29,219.199997,214.119995,218.559998,TSLA,4045000
44,219.740005,219.740005,2016-12-28,223.800003,217.199997,221.529999,TSLA,3782500
45,219.529999,219.529999,2016-12-27,222.25,214.419998,214.880005,TSLA,5915700
46,213.339996,213.339996,2016-12-23,213.449997,207.710007,208.00,TSLA,4670500
47,208.449997,208.449997,2016-12-22,209.990005,206.50,208.220001,TSLA,3111100
48,207.699997,207.699997,2016-12-21,212.229996,207.410004,208.449997,TSLA,5207600
49,208.789993,208.789993,2016-12-20,209.00,202.50,203.050003,TSLA,4689100
50,202.729996,202.729996,2016-12-19,204.449997,199.839996,202.490005,TSLA,3488100
51,202.490005,202.490005,2016-12-16,202.589996,197.600006,198.080002,TSLA,3796900
52,197.580002,197.580002,2016-12-15,200.740005,197.389999,198.410004,TSLA,3219600
53,198.690002,198.690002,2016-12-14,203.00,196.759995,198.740005,TSLA,4150900
54,198.149994,198.149994,2016-12-13,201.279999,193.00,193.179993,TSLA,6823900
55,192.429993,192.429993,2016-12-12,194.419998,191.179993,192.800003,TSLA,2438900
56,192.179993,192.179993,2016-12-09,193.839996,190.809998,190.869995,TSLA,2722500
57,192.289993,192.289993,2016-12-08,192.50,189.539993,192.050003,TSLA,3194100
58,193.149994,193.149994,2016-12-07,193.399994,185.00,186.149994,TSLA,5461900
59,185.850006,185.850006,2016-12-06,186.580002,182.679993,185.520004,TSLA,3391600
60,186.800003,186.800003,2016-12-05,188.889999,182.509995,182.509995,TSLA,4072200
61,181.470001,181.470001,2016-12-02,184.880005,180.00,182.880005,TSLA,4042300
62,181.880005,181.880005,2016-12-01,188.529999,181.00,188.25,TSLA,5126400
63,189.399994,189.399994,2016-11-30,191.889999,187.50,191.00,TSLA,3547100
64,189.570007,189.570007,2016-11-29,196.729996,189.50,195.559998,TSLA,4439300
65,196.119995,196.119995,2016-11-28,199.350006,194.550003,195.479996,TSLA,4529200
66,196.649994,196.649994,2016-11-25,197.240005,193.639999,193.639999,TSLA,2366100
67,193.139999,193.139999,2016-11-23,195.639999,189.00,190.610001,TSLA,4891900
68,191.169998,191.169998,2016-11-22,191.470001,183.710007,185.839996,TSLA,5603400
69,184.520004,184.520004,2016-11-21,188.889999,184.410004,185.039993,TSLA,4361000
70,185.020004,185.020004,2016-11-18,193.00,185.00,190.649994,TSLA,5210300
71,188.660004,188.660004,2016-11-17,189.490005,182.110001,183.490005,TSLA,4887100
72,183.929993,183.929993,2016-11-16,184.729996,181.210007,182.649994,TSLA,3434400
73,183.770004,183.770004,2016-11-15,186.429993,182.050003,182.779999,TSLA,3902000
74,181.449997,181.449997,2016-11-14,188.25,178.190002,188.00,TSLA,6552200
75,188.559998,188.559998,2016-11-11,188.880005,183.00,184.240005,TSLA,3988500
76,185.350006,185.350006,2016-11-10,191.610001,180.419998,191.050003,TSLA,6750300
77,190.059998,190.059998,2016-11-09,192.00,183.949997,186.880005,TSLA,8173100
78,194.940002,194.940002,2016-11-08,197.490005,191.259995,193.789993,TSLA,3267600
79,193.210007,193.210007,2016-11-07,194.289993,190.050003,193.589996,TSLA,3870100
80,190.559998,190.559998,2016-11-04,193.460007,185.960007,189.00,TSLA,5146000
81,187.419998,187.419998,2016-11-03,191.470001,187.039993,189.00,TSLA,2653000
82,188.020004,188.020004,2016-11-02,192.699997,187.509995,190.050003,TSLA,4253400
83,190.789993,190.789993,2016-11-01,198.50,188.110001,198.039993,TSLA,7060000
84,197.729996,197.729996,2016-10-31,202.490005,195.809998,202.490005,TSLA,4692300
85,199.970001,199.970001,2016-10-28,205.320007,199.830002,204.00,TSLA,4280100
86,204.009995,204.009995,2016-10-27,213.699997,201.649994,211.339996,TSLA,13093700
87,202.240005,202.240005,2016-10-26,203.190002,200.100006,201.00,TSLA,5632800
88,202.339996,202.339996,2016-10-25,204.690002,201.199997,202.899994,TSLA,2445000
89,202.759995,202.759995,2016-10-24,203.949997,200.25,201.00,TSLA,2751600
90,200.089996,200.089996,2016-10-21,201.570007,197.410004,198.600006,TSLA,2943400
91,199.100006,199.100006,2016-10-20,203.00,197.050003,202.119995,TSLA,5072900
92,203.559998,203.559998,2016-10-19,206.660004,198.059998,199.740005,TSLA,6991200
93,199.100006,199.100006,2016-10-18,199.470001,193.259995,195.990005,TSLA,5680500
94,193.960007,193.960007,2016-10-17,198.389999,192.00,197.050003,TSLA,4554100
95,196.509995,196.509995,2016-10-14,201.429993,196.300003,200.660004,TSLA,4269900
96,200.240005,200.240005,2016-10-13,200.899994,197.050003,200.50,TSLA,2494600
97,201.509995,201.509995,2016-10-12,203.880005,200.419998,200.949997,TSLA,1970700
98,200.100006,200.100006,2016-10-11,202.199997,198.309998,201.850006,TSLA,2328400
99,200.949997,200.949997,2016-10-10,204.139999,199.660004,201.350006,TSLA,3316300
100,196.610001,196.610001,2016-10-07,201.320007,195.800003,201.00,TSLA,3493000
101,201.00,201.00,2016-10-06,204.210007,200.210007,202.460007,TSLA,4703400
102,208.460007,208.460007,2016-10-05,213.149994,208.119995,212.240005,TSLA,1877500
103,211.410004,211.410004,2016-10-04,213.320007,208.820007,213.100006,TSLA,3541500
104,213.699997,213.699997,2016-10-03,215.669998,208.25,212.300003,TSLA,5999900
105,204.029999,204.029999,2016-09-30,204.979996,199.550003,202.210007,TSLA,2586300
106,200.699997,200.699997,2016-09-29,207.330002,200.580002,205.600006,TSLA,2727000
107,206.270004,206.270004,2016-09-28,208.25,205.259995,207.509995,TSLA,2088400
108,205.809998,205.809998,2016-09-27,209.979996,204.610001,209.649994,TSLA,3373200
109,208.990005,208.990005,2016-09-26,211.00,206.50,206.50,TSLA,2394400
110,207.449997,207.449997,2016-09-23,210.179993,205.669998,205.990005,TSLA,2905200
111,206.429993,206.429993,2016-09-22,207.279999,203.00,206.399994,TSLA,2382900
112,205.220001,205.220001,2016-09-21,207.00,201.559998,206.369995,TSLA,2633500
113,204.639999,204.639999,2016-09-20,207.75,203.910004,206.850006,TSLA,2410500
114,206.339996,206.339996,2016-09-19,209.429993,205.00,207.00,TSLA,2299500
115,205.399994,205.399994,2016-09-16,205.699997,199.00,200.419998,TSLA,3107800
116,200.419998,200.419998,2016-09-15,202.520004,196.399994,196.490005,TSLA,3077200
117,196.410004,196.410004,2016-09-14,197.919998,194.860001,195.75,TSLA,2254500
118,196.050003,196.050003,2016-09-13,198.490005,193.449997,197.059998,TSLA,3589400
119,198.300003,198.300003,2016-09-12,201.369995,194.100006,195.00,TSLA,3715200
120,194.470001,194.470001,2016-09-09,199.919998,193.699997,199.089996,TSLA,3757000
121,197.360001,197.360001,2016-09-08,199.889999,196.360001,199.550003,TSLA,3377900
122,201.710007,201.710007,2016-09-07,206.50,200.710007,205.50,TSLA,3640900
123,202.830002,202.830002,2016-09-06,203.25,199.00,199.020004,TSLA,4390600
124,197.779999,197.779999,2016-09-02,203.199997,196.199997,202.330002,TSLA,5977400
125,200.770004,200.770004,2016-09-01,211.100006,200.50,209.009995,TSLA,7943100
126,212.009995,212.009995,2016-08-31,212.600006,208.649994,210.429993,TSLA,3276500
127,211.339996,211.339996,2016-08-30,216.110001,210.520004,216.110001,TSLA,3168900
128,215.199997,215.199997,2016-08-29,220.399994,215.00,220.149994,TSLA,3266300
129,219.990005,219.990005,2016-08-26,222.860001,218.820007,222.139999,TSLA,2239000
130,220.960007,220.960007,2016-08-25,223.800003,220.770004,223.110001,TSLA,1762500
131,222.619995,222.619995,2016-08-24,227.149994,222.220001,227.050003,TSLA,2570700
132,224.839996,224.839996,2016-08-23,228.490005,222.800003,224.320007,TSLA,4784400
133,222.929993,222.929993,2016-08-22,225.110001,222.679993,224.169998,TSLA,2065500
134,225.00,225.00,2016-08-19,225.169998,222.529999,223.539993,TSLA,1659500
135,223.509995,223.509995,2016-08-18,225.660004,222.289993,223.820007,TSLA,1714500
136,223.240005,223.240005,2016-08-17,224.830002,222.800003,224.330002,TSLA,1787100
137,223.610001,223.610001,2016-08-16,227.190002,223.410004,225.490005,TSLA,2267100
138,225.589996,225.589996,2016-08-15,229.50,224.929993,226.020004,TSLA,2034300
139,225.610001,225.610001,2016-08-12,226.649994,224.039993,225.410004,TSLA,1813500
140,224.910004,224.910004,2016-08-11,227.570007,223.410004,226.169998,TSLA,1880900
141,225.649994,225.649994,2016-08-10,229.869995,224.619995,228.240005,TSLA,2338300
142,229.080002,229.080002,2016-08-09,231.539993,226.649994,226.820007,TSLA,2207800
143,226.160004,226.160004,2016-08-08,229.600006,226.089996,228.00,TSLA,2263600
144,230.029999,230.029999,2016-08-05,232.00,227.399994,230.00,TSLA,3205200
145,230.610001,230.610001,2016-08-04,230.860001,222.050003,225.690002,TSLA,4147000
146,225.789993,225.789993,2016-08-03,229.699997,224.210007,227.369995,TSLA,3887800
147,227.199997,227.199997,2016-08-02,229.869995,221.399994,229.369995,TSLA,3934400
148,230.009995,230.009995,2016-08-01,236.630005,229.380005,235.50,TSLA,4016300
149,234.789993,234.789993,2016-07-29,235.279999,230.240005,230.699997,TSLA,3070800
150,230.610001,230.610001,2016-07-28,230.759995,226.600006,227.949997,TSLA,2419100
151,228.490005,228.490005,2016-07-27,233.360001,226.919998,229.339996,TSLA,2889000
152,229.509995,229.509995,2016-07-26,230.00,225.300003,227.690002,TSLA,3430000
