,Adj_Close,Close,Date,High,Low,Open,Symbol,Volume
0,137.169998,137.169998,2017-03-03,137.330002,136.080002,136.630005,FB,11130300
1,136.759995,136.759995,2017-03-02,137.820007,136.309998,137.089996,FB,12270200
2,137.419998,137.419998,2017-03-01,137.479996,136.300003,136.470001,FB,16211900
3,135.539993,135.539993,2017-02-28,136.809998,134.75,136.789993,FB,16028700
4,136.410004,136.410004,2017-02-27,137.179993,135.020004,135.259995,FB,14286000
5,135.440002,135.440002,2017-02-24,135.619995,134.160004,134.160004,FB,12589600
6,135.360001,135.360001,2017-02-23,136.119995,134.330002,135.889999,FB,18400800
7,136.119995,136.119995,2017-02-22,136.789993,133.460007,133.600006,FB,27312900
8,133.720001,133.720001,2017-02-21,133.910004,132.899994,133.50,FB,14673300
9,133.529999,133.529999,2017-02-17,134.089996,133.169998,133.50,FB,12249900
10,133.839996,133.839996,2017-02-16,133.869995,133.020004,133.070007,FB,12809800
11,133.440002,133.440002,2017-02-15,133.699997,132.660004,133.449997,FB,13144500
12,133.850006,133.850006,2017-02-14,134.229996,132.550003,134.100006,FB,14340100
13,134.050003,134.050003,2017-02-13,134.699997,133.699997,134.699997,FB,13503300
14,134.190002,134.190002,2017-02-10,134.940002,133.679993,134.100006,FB,14557400
15,134.139999,134.139999,2017-02-09,134.50,133.309998,134.490005,FB,16441600
16,134.199997,134.199997,2017-02-08,134.440002,132.440002,132.600006,FB,22329500
17,131.839996,131.839996,2017-02-07,133.00,131.660004,132.240005,FB,14563800
18,132.059998,132.059998,2017-02-06,132.059998,130.300003,130.979996,FB,16911200
19,130.979996,130.979996,2017-02-03,132.850006,130.759995,131.240005,FB,24325000
20,130.839996,130.839996,2017-02-02,135.490005,130.399994,133.220001,FB,54179400
21,133.229996,133.229996,2017-02-01,133.490005,130.679993,132.25,FB,42482700
22,130.320007,130.320007,2017-01-31,130.660004,129.520004,130.169998,FB,19444000
23,130.979996,130.979996,2017-01-30,131.580002,129.600006,131.580002,FB,18891400
24,132.179993,132.179993,2017-01-27,132.949997,131.080002,132.679993,FB,19539500
25,132.779999,132.779999,2017-01-26,133.139999,131.440002,131.630005,FB,20020100
26,131.479996,131.479996,2017-01-25,131.740005,129.770004,130.00,FB,18731300
27,129.369995,129.369995,2017-01-24,129.899994,128.380005,129.380005,FB,15130100
28,128.929993,128.929993,2017-01-23,129.25,126.949997,127.309998,FB,16514200
29,127.040001,127.040001,2017-01-20,128.479996,126.779999,128.100006,FB,18798000
30,127.550003,127.550003,2017-01-19,128.350006,127.449997,128.229996,FB,12157100
31,127.919998,127.919998,2017-01-18,128.429993,126.839996,128.410004,FB,13069000
32,127.870003,127.870003,2017-01-17,128.339996,127.400002,128.039993,FB,15228000
33,128.339996,128.339996,2017-01-13,129.270004,127.370003,127.489998,FB,24838700
34,126.620003,126.620003,2017-01-12,126.730003,124.800003,125.610001,FB,18561300
