,Adj_Close,Close,Date,High,Low,Open,Symbol,Volume
0,139.139999,139.139999,2017-03-03,140.910004,138.259995,139.690002,NFLX,5399800
1,139.529999,139.529999,2017-03-02,142.699997,139.089996,142.149994,NFLX,6110700
2,142.649994,142.649994,2017-03-01,143.259995,142.100006,142.839996,NFLX,4156800
3,142.130005,142.130005,2017-02-28,143.570007,141.850006,143.300003,NFLX,3823900
4,143.410004,143.410004,2017-02-27,143.919998,142.380005,143.119995,NFLX,3902500
5,143.25,143.25,2017-02-24,143.559998,141.550003,141.880005,NFLX,3288600
6,142.779999,142.779999,2017-02-23,144.490005,141.520004,144.449997,NFLX,4657000
7,143.860001,143.860001,2017-02-22,144.00,142.169998,142.919998,NFLX,3463000
8,142.600006,142.600006,2017-02-21,143.380005,141.809998,142.990005,NFLX,3461800
9,142.220001,142.220001,2017-02-17,142.899994,141.270004,141.75,NFLX,4574300
10,142.009995,142.009995,2017-02-16,142.440002,141.070007,142.419998,NFLX,2839200
11,142.270004,142.270004,2017-02-15,142.429993,140.509995,140.720001,NFLX,5274700
12,140.820007,140.820007,2017-02-14,144.110001,140.050003,143.199997,NFLX,8355000
13,143.199997,143.199997,2017-02-13,145.949997,143.050003,145.190002,NFLX,4781700
14,144.820007,144.820007,2017-02-10,145.300003,143.970001,144.679993,NFLX,5528100
15,144.139999,144.139999,2017-02-09,145.089996,143.580002,144.979996,NFLX,4543100
16,144.740005,144.740005,2017-02-08,145.070007,142.559998,143.570007,NFLX,6856100
17,144.00,144.00,2017-02-07,144.279999,141.050003,141.490005,NFLX,8514700
18,140.970001,140.970001,2017-02-06,141.00,139.160004,140.00,NFLX,3527600
19,140.25,140.25,2017-02-03,140.639999,139.100006,139.509995,NFLX,3504500
20,139.199997,139.199997,2017-02-02,141.039993,139.050003,140.610001,NFLX,3443700
21,140.779999,140.779999,2017-02-01,142.410004,139.300003,141.199997,NFLX,6013100
22,140.710007,140.710007,2017-01-31,141.830002,139.699997,140.550003,NFLX,4361000
23,141.220001,141.220001,2017-01-30,141.970001,138.800003,141.770004,NFLX,8104500
24,142.449997,142.449997,2017-01-27,142.490005,139.00,139.460007,NFLX,8290200
25,138.960007,138.960007,2017-01-26,141.210007,138.509995,140.449997,NFLX,6028400
26,139.520004,139.520004,2017-01-25,141.389999,139.050003,140.800003,NFLX,7238100
27,140.110001,140.110001,2017-01-24,140.929993,137.029999,138.110001,NFLX,7743200
28,137.389999,137.389999,2017-01-23,139.490005,137.309998,138.649994,NFLX,7421000
29,138.600006,138.600006,2017-01-20,140.789993,137.660004,139.360001,NFLX,9432700
30,138.410004,138.410004,2017-01-19,143.460007,138.25,142.009995,NFLX,23163700
