Close_Price,Date,High,Low
113.379997,2016-11-14,115.900002,110.68
114.779999,2016-11-11,116.629997,113.110001
115.419998,2016-11-10,122.970001,113.699997
122.190002,2016-11-09,123.650002,120.860001
124.339996,2016-11-08,125.809998,123.220001
124.580002,2016-11-07,125.75,123.370003
122.029999,2016-11-04,123.43,121.620003
122.139999,2016-11-03,123.720001,121.839996
122.339996,2016-11-02,124.07,121.830002
123.300003,2016-11-01,125.830002,121.800003
124.870003,2016-10-31,126.900002,124.400002
126.57,2016-10-28,128.929993,126.010002
126.470001,2016-10-27,128.179993,125.93
126.970001,2016-10-26,128.720001,125.75
126.510002,2016-10-25,128.059998,125.75
127.330002,2016-10-24,129.289993,126.150002
127.50,2016-10-21,127.849998,122.309998
123.349998,2016-10-20,123.75,121.059998
121.870003,2016-10-19,122.449997,118.00
118.790001,2016-10-18,119.82,116.50
99.800003,2016-10-17,100.730003,98.379997
101.470001,2016-10-14,102.099998,100.349998
100.230003,2016-10-13,100.50,97.629997
99.50,2016-10-12,102.470001,99.220001
100.589996,2016-10-11,102.900002,99.860001
103.330002,2016-10-10,104.529999,102.760002
104.82,2016-10-07,106.50,103.550003
105.07,2016-10-06,105.470001,103.879997
106.279999,2016-10-05,106.970001,103.43
102.339996,2016-10-04,104.440002,101.860001
102.629997,2016-10-03,103.389999,98.00
98.550003,2016-09-30,99.529999,96.790001
96.669998,2016-09-29,98.309998,96.599998
97.480003,2016-09-28,97.589996,96.019997
97.07,2016-09-27,97.639999,95.00
94.559998,2016-09-26,95.379997,94.040001
95.940002,2016-09-23,96.970001,95.43
95.830002,2016-09-22,95.879997,94.230003
94.879997,2016-09-21,97.099998,93.260002
98.25,2016-09-20,99.160004,97.660004
98.059998,2016-09-19,100.349998,97.82
99.480003,2016-09-16,99.489998,97.040001
97.339996,2016-09-15,97.970001,96.529999
97.010002,2016-09-14,98.349998,96.959999
96.089996,2016-09-13,98.00,95.330002
99.050003,2016-09-12,99.290001,95.709999
96.50,2016-09-09,99.389999,96.50
99.660004,2016-09-08,100.050003,98.82
99.150002,2016-09-07,100.190002,98.419998
100.089996,2016-09-06,100.32,97.650002
97.379997,2016-09-02,98.18,97.010002
97.379997,2016-09-01,97.980003,96.919998
97.449997,2016-08-31,97.879997,96.760002
97.449997,2016-08-30,98.849998,97.139999
97.300003,2016-08-29,98.449997,96.57
97.580002,2016-08-26,97.949997,96.57
97.32,2016-08-25,98.25,96.040001
95.18,2016-08-24,96.360001,94.910004
95.940002,2016-08-23,96.589996,95.480003
95.260002,2016-08-22,96.129997,94.949997
95.870003,2016-08-19,96.779999,95.510002
96.160004,2016-08-18,97.220001,95.169998
96.370003,2016-08-17,96.93,94.849998
95.120003,2016-08-16,95.610001,94.400002
95.309998,2016-08-15,96.910004,95.239998
96.589996,2016-08-12,96.830002,95.080002
95.889999,2016-08-11,96.330002,94.370003
93.93,2016-08-10,94.75,92.949997
93.989998,2016-08-09,95.809998,93.480003
95.110001,2016-08-08,95.93,94.00
97.029999,2016-08-05,97.739998,93.559998
93.440002,2016-08-04,93.730003,91.82
93.099998,2016-08-03,94.669998,92.550003
93.559998,2016-08-02,94.080002,92.18
94.370003,2016-08-01,94.669998,90.50
91.25,2016-07-29,91.75,90.589996
91.650002,2016-07-28,92.209999,90.68
92.040001,2016-07-27,92.059998,90.099998
91.410004,2016-07-26,93.099998,90.900002
87.660004,2016-07-25,87.870003,85.010002
85.889999,2016-07-22,86.50,85.110001
85.989998,2016-07-21,88.379997,85.209999
87.910004,2016-07-20,88.489998,85.82
85.839996,2016-07-19,86.75,84.50
98.809998,2016-07-18,99.839996,97.239998
98.389999,2016-07-15,98.699997,97.410004
98.019997,2016-07-14,98.269997,96.800003
96.43,2016-07-13,96.720001,94.800003
95.970001,2016-07-12,96.720001,94.089996
94.669998,2016-07-11,96.870003,94.300003
97.059998,2016-07-08,97.410004,95.300003
95.099998,2016-07-07,95.379997,93.18
94.599998,2016-07-06,96.00,93.550003
97.910004,2016-07-05,101.269997,93.309998
96.669998,2016-07-01,97.00,94.800003
91.480003,2016-06-30,91.720001,89.900002
91.059998,2016-06-29,91.970001,88.699997
87.970001,2016-06-28,88.879997,86.410004
85.330002,2016-06-27,88.00,84.809998
88.440002,2016-06-24,90.489998,87.209999
91.660004,2016-06-23,91.68,88.150002
90.010002,2016-06-22,91.980003,89.769997
90.989998,2016-06-21,93.879997,90.769997
93.800003,2016-06-20,95.879997,93.650002
94.449997,2016-06-17,95.769997,94.199997
95.440002,2016-06-16,95.559998,93.25
94.290001,2016-06-15,95.459999,93.50
94.120003,2016-06-14,95.800003,93.269997
93.849998,2016-06-13,97.199997,93.620003
93.75,2016-06-10,95.349998,93.279999
97.089996,2016-06-09,98.43,96.660004
97.860001,2016-06-08,100.279999,97.599998
99.889999,2016-06-07,101.629997,99.769997
100.739998,2016-06-06,101.07,99.720001
99.589996,2016-06-03,101.00,98.529999
101.25,2016-06-02,102.150002,100.769997
101.510002,2016-06-01,101.919998,100.160004
102.57,2016-05-31,103.449997,102.129997
103.300003,2016-05-27,103.50,101.440002
102.809998,2016-05-26,104.00,101.379997
100.199997,2016-05-25,100.309998,98.300003
97.889999,2016-05-24,99.139999,95.75
94.889999,2016-05-23,95.290001,92.849998
92.489998,2016-05-20,93.279999,89.980003
89.550003,2016-05-19,91.269997,88.300003
90.50,2016-05-18,91.720001,88.25
88.629997,2016-05-17,90.870003,88.169998
89.120003,2016-05-16,90.00,86.150002
87.879997,2016-05-13,88.589996,86.260002
87.739998,2016-05-12,90.410004,85.739998
90.019997,2016-05-11,92.589996,89.900002
92.889999,2016-05-10,93.25,91.089996
90.540001,2016-05-09,91.830002,89.900002
90.839996,2016-05-06,90.879997,88.110001
89.370003,2016-05-05,92.080002,89.25
90.790001,2016-05-04,92.160004,90.349998
91.540001,2016-05-03,93.25,91.300003
93.110001,2016-05-02,93.220001,89.889999
90.029999,2016-04-29,90.559998,88.209999
90.279999,2016-04-28,92.669998,90.089996
91.040001,2016-04-27,92.50,90.209999
92.43,2016-04-26,93.550003,91.25
93.559998,2016-04-25,95.75,92.800003
95.900002,2016-04-22,96.690002,94.209999
94.980003,2016-04-21,97.379997,94.779999
96.769997,2016-04-20,96.980003,93.139999
94.339996,2016-04-19,101.370003,94.199997
108.400002,2016-04-18,110.699997,106.019997
111.510002,2016-04-15,111.849998,109.779999
110.419998,2016-04-14,111.639999,109.150002
109.650002,2016-04-13,111.279999,107.879997
106.980003,2016-04-12,107.220001,102.209999
102.68,2016-04-11,104.980003,102.620003
103.809998,2016-04-08,105.330002,102.82
104.449997,2016-04-07,106.440002,103.599998
104.830002,2016-04-06,106.440002,104.25
104.940002,2016-04-05,105.75,103.25
104.349998,2016-04-04,105.919998,103.199997
