Close_Price,Date,High,Low
111.088367,2016-11-28,112.470001,111.389999
111.307418,2016-11-25,111.870003,110.949997
110.749838,2016-11-23,111.510002,110.330002
111.317377,2016-11-22,112.419998,111.400002
111.24768,2016-11-21,111.989998,110.010002
109.584883,2016-11-18,110.540001,109.660004
109.475358,2016-11-17,110.349998,108.830002
109.515186,2016-11-16,110.230003,106.599998
106.647621,2016-11-15,107.68,106.160004
105.253663,2016-11-14,107.809998,104.080002
107.961922,2016-11-11,108.870003,106.550003
107.324686,2016-11-10,111.089996,105.830002
110.401343,2016-11-09,111.32,108.050003
110.580566,2016-11-08,111.720001,109.699997
109.933378,2016-11-07,110.510002,109.459999
108.370149,2016-11-04,110.25,108.110001
109.35588,2016-11-03,111.459999,109.550003
110.540737,2016-11-02,112.349998,111.230003
110.441678,2016-11-01,113.769997,110.529999
112.472406,2016-10-31,114.230003,113.199997
112.650713,2016-10-28,115.209999,113.449997
113.403569,2016-10-27,115.860001,114.099998
114.503125,2016-10-26,115.699997,113.309998
117.138118,2016-10-25,118.360001,117.309998
116.543761,2016-10-24,117.739998,117.00
115.503631,2016-10-21,116.910004,116.279999
115.959304,2016-10-20,117.379997,116.330002
116.018745,2016-10-19,117.760002,113.800003
116.365453,2016-10-18,118.209999,117.449997
116.444703,2016-10-17,117.839996,116.779999
116.523945,2016-10-14,118.169998,117.129997
115.880062,2016-10-13,117.440002,115.720001
116.23667,2016-10-12,117.980003,116.75
115.206456,2016-10-11,118.690002,116.199997
114.958807,2016-10-10,116.75,114.720001
112.987513,2016-10-07,114.559998,113.510002
112.819113,2016-10-06,114.339996,113.129997
111.987015,2016-10-05,113.660004,112.690002
111.937482,2016-10-04,114.309998,112.629997
111.461992,2016-10-03,113.050003,112.279999
111.987015,2016-09-30,113.370003,111.800003
111.125193,2016-09-29,113.800003,111.800003
112.878547,2016-09-28,114.639999,113.43
112.026632,2016-09-27,113.18,112.339996
111.818608,2016-09-26,113.389999,111.550003
111.650208,2016-09-23,114.790001,111.550003
113.542252,2016-09-22,114.940002,114.00
112.482314,2016-09-21,113.989998,112.440002
112.502122,2016-09-20,114.120003,112.510002
112.51203,2016-09-19,116.18,113.25
113.839427,2016-09-16,116.129997,114.040001
114.483317,2016-09-15,115.730003,113.489998
110.719044,2016-09-14,113.029999,108.599998
106.934963,2016-09-13,108.790001,107.239998
104.44857,2016-09-12,105.720001,102.529999
102.160285,2016-09-09,105.720001,103.129997
104.527812,2016-09-08,107.269997,105.239998
107.341112,2016-09-07,108.760002,107.07
106.687314,2016-09-06,108.300003,107.510002
106.717038,2016-09-02,108.00,106.82
105.726441,2016-09-01,106.800003,105.620003
105.10236,2016-08-31,106.57,105.639999
105.003302,2016-08-30,106.50,105.50
105.815591,2016-08-29,107.440002,106.290001
105.934466,2016-08-26,107.949997,106.309998
106.558539,2016-08-25,107.879997,106.68
107.014213,2016-08-24,108.75,107.68
107.826502,2016-08-23,109.32,108.529999
107.489703,2016-08-22,109.099998,107.849998
108.331709,2016-08-19,109.690002,108.360001
108.054343,2016-08-18,109.599998,109.019997
108.193026,2016-08-17,109.370003,108.339996
108.351518,2016-08-16,110.230003,109.209999
108.450584,2016-08-15,109.540001,108.080002
107.162804,2016-08-12,108.440002,107.779999
106.915155,2016-08-11,108.93,107.849998
106.984496,2016-08-10,108.900002,107.760002
107.786878,2016-08-09,108.940002,108.010002
107.35102,2016-08-08,108.370003,107.160004
106.469389,2016-08-05,107.650002,106.18
104.874527,2016-08-04,106.00,105.279999
104.230638,2016-08-03,105.839996,104.769997
102.93995,2016-08-02,106.07,104.00
